Unknown,Restaurant,Restaurant Type,Area,District,Start Day,Start Month,Start Year,base on District-# of ppl able to work>15 - 19,base on District-# of ppl able to work>20 - 24,base on District-# of ppl able to work>25 - 29,base on District-# of ppl able to work>30 - 34,base on District-# of ppl able to work>35 - 39,base on District-# of ppl able to work>40 - 44,base on District-# of ppl able to work>45 - 49,base on District-# of ppl able to work>50 - 54,base on District-# of ppl able to work>55 - 59,base on District-# of ppl able to work>60 - 64,base on District-# of ppl able to work>65+,base on Area #of worker location>15 - 19,base on Area #of worker location>20 - 24,base on Area #of worker location>25 - 29,base on Area #of worker location>30 - 34,base on Area #of worker location>35 - 39,base on Area #of worker location>40 - 44,base on Area #of worker location>45 - 49,base on Area #of worker location>50 - 54,base on Area #of worker location>55 - 59,base on Area #of worker location>60 - 64,base on Area #of worker location>65+,total Sales,payment type-cash,payment type-visa/master,payment type-others,#of transaction,Restaurant Status,sqf,mthly rent,Restaurant Type.1,Location Type,
42,43,1,4,18,1,10,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,6466203.004,5170068.535,784157.0546,511977.4145,137496.4587,1,1931,27184,1,2,
63,64,1,4,18,28,1,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3083890.197,2162853.601,286850.939,634185.6579,57567.71064,1,964,150130,1,2,
122,123,1,4,18,14,6,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5571793.119,4286359.998,775868.8429,509564.2784,139657.7871,1,7071,76481,1,2,
179,180,1,4,18,12,11,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,326271.4147,233548.4164,28757.88642,63965.11186,5644.188548,1,740,55553,1,1,
236,237,1,4,18,1,1,2018,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,7185813.534,5858723.891,806824.1458,520265.4969,142518.8812,1,9769,97471,1,2,
240,241,1,4,18,9,9,2018,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,7242574.877,5917715.555,804124.6949,520734.6269,139941.3764,1,8533,98108,1,2,
319,320,1,4,18,23,4,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2847566.3,1924873.583,289297.0528,633395.6644,58357.35507,1,2600.114921,67829.11498,1,2,
368,369,1,4,18,6,4,2018,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2728545.451,1819626.214,286919.6932,621999.5445,58260.61686,1,2215.075349,66788.57499,1,2,
385,386,1,4,18,5,11,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3459722.11,2484259.572,298022.6703,677439.8671,64731.92018,1,1976.574865,75716.57499,1,1,
393,394,1,4,18,19,3,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,6633071.544,5321600.459,794812.0179,516659.0674,137847.3542,1,1979.074503,82565.57499,1,2,
454,455,1,4,18,23,9,2018,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4292960.678,3039927.938,752950.3938,500082.3465,138545.3848,1,3118.575239,62317.57499,1,2,
481,482,1,4,18,8,5,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5883295.632,4564375.177,799157.6573,519762.7972,139139.8586,1,3626.075175,73309.57499,1,3,
516,517,1,4,18,29,11,2018,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2964796.492,2049344.877,286567.5019,628884.1138,53997.38049,1,4566.61499,68279.11499,1,2,
682,683,1,4,18,30,6,2020,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,160802.4374,33065.93703,77445.25396,50291.24639,140161.0775,1,3528.074514,74669.57499,1,2,
686,687,1,4,18,11,7,2020,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2194220.037,1968265.329,159562.5371,66392.17061,52487.84757,1,3563.074574,80399.57499,1,2,
7,8,1,3,14,6,9,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2886804.35,1908435.613,328245.7223,650123.0154,101997.599,1,5160,20345,1,2,
60,61,1,3,14,3,12,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2889434.228,1991576.014,283189.9352,614668.2796,53866.75357,1,2843,150029,1,2,
216,217,1,3,14,2,7,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5345598.124,4066952.574,770348.8189,508296.7307,141169.4214,1,6504,93382,1,2,
218,219,1,3,14,3,3,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3096870.379,2174355.868,287110.672,635403.839,57578.44979,1,8443,94049,1,2,
226,227,1,3,14,14,1,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3087596.688,2150265.78,289047.9702,648282.9375,59534.16557,1,6547,96206,1,1,
426,427,1,3,14,19,11,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2916682.974,1959452.95,308974.7236,648255.3003,78053.06614,1,3869.114966,72052.11499,1,2,
439,440,1,3,14,27,2,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3233983.43,2260077.93,312120.2008,661785.2998,81202.43319,1,3469.115253,81088.11499,1,2,
566,567,1,3,14,25,5,2019,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3034402.428,2102075.444,290369.9838,641956.9998,59426.17731,1,3868.074957,67580.57499,1,2,
620,621,1,3,14,30,6,2019,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3852277.933,2839884.061,304163.8291,708230.0428,65026.97829,1,5257.615007,70184.11498,1,2,
634,635,1,3,14,11,3,2019,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3243300.746,2295016.039,290739.9432,657544.7636,59602.10249,1,4854.614965,77474.11498,1,2,
49,50,1,3,13,10,6,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2823148.972,1876708.833,306989.1686,639450.9709,77926.99643,1,372,28794,1,2,
384,385,1,3,13,2,6,2018,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3258404.272,2238276.554,336526.4376,683601.2806,102780.9953,1,2356.074865,74975.57499,1,1,
427,428,1,3,13,25,9,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3212388.273,2286759.049,287383.8059,638245.4179,56436.58063,1,4107.115084,72331.11499,1,2,
511,512,1,3,13,14,6,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4697005.178,3392928.302,789727.7186,514349.1583,142198.4695,1,4229.615128,65453.11499,1,3,
578,579,1,3,13,8,4,2019,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5809015.501,4517197.696,780674.0851,511143.7199,140770.9911,1,3336.574575,72491.57499,1,2,
647,648,1,3,13,4,5,2020,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,259135.9476,47832,138676.454,72627.49358,51202.27851,1,6117.114882,87356.11498,1,3,
654,655,1,3,13,21,12,2020,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,236003.9778,39765,138726.6365,57512.34123,57764.70336,1,3968.575239,63167.57499,1,2,
690,691,1,3,13,4,6,2020,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2194220.037,1968265.329,159562.5371,66392.17061,52487.84757,1,3523.075486,85532.57499,1,2,
30,31,1,3,12,22,6,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2999714.365,2034517.335,293353.0395,671843.9904,61600.6694,1,3325,23782,1,2,
66,67,1,3,12,11,6,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2766772.433,1853991.883,287561.3522,625219.198,58285.88505,1,1135,150484,1,3,
102,103,1,3,12,29,7,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2899629.983,1943427.453,292016.4385,664186.0916,61545.08475,1,6381,73455,1,1,
212,213,1,3,12,28,4,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3158978.043,2208250.601,294009.0643,656718.3782,64542.52661,1,7495,92662,1,2,
219,220,1,3,12,4,2,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5343102.408,4067003.556,769626.2999,506472.5518,140423.596,1,6322,94376,1,2,
276,277,1,3,12,30,10,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5360722.057,4088816.764,767299.0248,504606.268,137180.5423,1,2143.540162,70367.54,1,3,
365,366,1,3,12,21,4,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3031067.741,2113987.329,286212.5293,630867.8824,57543.06467,1,2133.575349,64808.57499,1,1,
402,403,1,3,12,3,11,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2568798.897,1658558.138,284215.201,626025.5582,57739.09105,1,3903.614924,60586.11499,1,2,
423,424,1,3,12,22,12,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4653800.116,3415639.565,743732.5792,494427.9719,136429.9206,1,3729.614841,70240.11499,1,2,
445,446,1,3,12,28,2,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5815876.953,4529057.309,778911.2607,507908.3832,138995.0472,1,3371.614883,85381.11499,1,2,
469,470,1,3,12,21,5,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3357490.959,2364122.335,315955.412,677413.2119,81478.49263,1,2851.57462,68080.57499,1,1,
536,537,1,3,12,6,10,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3035292.711,2106274.713,288639.9455,640378.0518,57653.53896,1,3961.614684,80798.11499,1,2,
545,546,1,3,12,3,9,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2948521.686,2017793.644,290678.6444,640049.3975,64382.3722,1,3921.61485,85931.11499,1,2,
550,551,1,3,12,8,5,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2922377.794,1978325.257,306684.0019,637368.5358,80834.38886,1,3898.114767,65594.11499,1,2,
588,589,1,3,12,6,6,2019,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2886553.188,1929717.725,292177.8605,664657.6021,58067.71809,1,3176.575505,80795.57499,1,1,
611,612,1,3,12,13,5,2019,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5883295.632,4564375.177,799157.6573,519762.7972,139139.8586,1,4529.615128,65753.11498,1,2,
3,4,1,3,11,20,6,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2820619.3,1910985.967,286469.8547,623163.4778,59261.24204,1,2310,20118,1,2,
33,34,1,3,11,6,1,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3181037.822,2170953.113,334490.4688,675594.2401,102585.0014,1,3685,24654,1,2,
224,225,1,3,11,4,3,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5336779.729,4063645.103,769089.6916,504044.9343,139869.6814,1,6681,96052,1,1,
278,279,1,3,11,13,11,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5361585.102,4087668.6,768135.28,505781.222,138042.1759,1,1976.540078,70841.54,1,2,
351,352,1,3,11,27,9,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2783710.091,1841379.966,306255.3022,636074.8228,77881.66222,1,2278.574865,58433.57499,1,2,
390,391,1,3,11,17,1,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,3412670.138,2423361.123,314876.8835,674432.131,81386.59987,1,2217.074986,79652.57499,1,3,
419,420,1,3,11,23,7,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4661687.769,3423066.679,745101.77,493519.3199,137916.7342,1,3550.114925,68779.11499,1,1,
446,447,1,3,11,28,9,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5801619.661,4512827.716,780121.5338,508670.4112,140214.3241,1,3453.11534,86113.11499,1,1,
538,539,1,3,11,26,9,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2896693.857,1998385.965,282774.9406,615532.9512,56258.79879,1,3875.114809,81494.11499,1,3,
598,599,1,3,11,14,6,2019,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,5892948.014,4567692.091,802453.8879,522802.0349,142345.874,1,3758.574716,87113.57499,1,3,
628,629,1,3,11,30,5,2019,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,7932403.1,6560805.709,836797.6648,534799.7253,139177.7952,1,4335.114303,73490.11498,1,2,
2,3,1,1,1,7,10,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,2613966.367,1698640.817,285011.6806,630313.8688,57769.65788,1,3276,19786,1,2,
6,7,1,1,1,22,1,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,4930424.762,3678599.564,753924.9415,497900.2567,140802.38,1,1646,20306,1,2,
12,13,1,1,1,27,11,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,4938196.954,3683533.407,753724.7053,500938.8418,140588.3618,1,421,21149,1,2,
16,17,1,1,1,4,6,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4941630.481,3694437.649,749844.5495,497348.2824,136441.2234,1,3032,21827,1,2,
43,44,1,1,1,24,11,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2921370.507,1993211.529,290127.9185,638031.0588,58387.55476,1,4277,27310,1,2,
46,47,1,1,1,19,1,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6437288.873,5138796.822,787087.9857,511404.0651,140399.4887,1,5210,27948,1,2,
47,48,1,1,1,25,5,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3302220.592,2321827.47,306345.4421,674047.6795,75203.34684,1,2490,28200,1,2,
89,90,1,1,1,10,9,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3459833.411,2509884.649,291595.9723,658352.7896,57753.88883,1,1490,156172,1,2,
91,92,1,1,1,2,11,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7188521.585,5869440.089,800245.7739,518835.7217,137991.109,1,1434,156539,1,3,
107,108,1,1,1,31,7,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2811066.145,1832993.423,320671.3757,657401.3467,90315.36916,1,3963,74097,1,2,
156,157,1,1,1,15,1,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,296890.5957,200731.5521,29277.27768,66881.76592,6157.499306,1,3685,51211,1,2,
225,226,1,1,1,11,4,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3141906.837,2173158.961,304461.3244,664286.5513,75094.84781,1,8857,96076,1,2,
258,259,1,1,1,20,2,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5379490.465,4103758.765,769817.32,505914.3806,139775.306,1,830.0409943,61742.54,1,3,
363,364,1,1,1,26,2,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5092299.989,3823270.763,763603.1183,505426.1072,140955.1048,1,1724.074563,64460.57499,1,2,
398,399,1,1,1,10,7,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3302220.592,2321827.47,306345.4421,674047.6795,75203.34684,1,2258.574744,85613.57499,1,2,
455,456,1,1,1,10,8,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2720028.043,1831075.911,281990.6561,606961.4766,53834.6417,1,3156.075224,62350.57499,1,2,
467,468,1,1,1,17,3,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3105818.205,2180935.005,288095.5898,636787.6106,54049.51939,1,3479.574748,67444.57499,1,2,
475,476,1,1,1,10,4,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5895455.493,4578099.392,799827.9017,517528.1998,139791.7176,1,3036.075224,70783.57499,1,3,
490,491,1,1,1,15,6,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3852277.933,2839884.061,304163.8291,708230.0428,65026.97829,1,3167.07499,80602.57499,1,2,
504,505,1,1,1,25,3,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3243300.746,2295016.039,290739.9432,657544.7636,59602.10249,1,4367.115298,63566.11499,1,3,
523,524,1,1,1,3,3,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4697657.494,3394007.934,787497.8001,516151.7603,139963.0949,1,4279.614907,70790.11499,1,3,
569,570,1,1,1,15,6,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5800866.322,4509417.041,781633.348,509815.9333,141737.4093,1,3401.574686,68630.57499,1,2,
595,596,1,1,1,25,8,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2942555.897,1941606.864,325319.7986,675629.2339,90701.42806,1,3223.075505,85232.57499,1,2,
